"","representative","rank","kingdom","phylum","class","order","family","genus","species","taxon"
"926","8408d9874906c0f184b559f155a1894423e0b00c","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"927","fdb7bcd60766ceadb91276b9272af460d6aaa058","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"928","109153aeca310990c06f26c49cfc83e7dc6e274f","genus","Metazoa","Rotifera","Eurotatoria","Adinetida","Adinetidae","Adineta",NA,"Adineta"
"929","ff4aedf261ca970a767d9fd05ca1018ca52f1f5e","order","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Pleosporales"
"930","aba38ef471c98f8625bc3ee1e2db3675ccc3116d","order",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA,"Hyphomicrobiales"
"931","d47fdf514e10178b8d3f17709c6395538fae0a6c","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"932","b8e9d4c1de8494c51d6675a951e8cfa80d4eac53","family","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Nectriaceae"
"933","7cbdddfde641e41d1e998702eb59502515a27b60","order","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Helotiales"
"934","23b3030019f5b09655eba64f20b844189b7acd3b","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"935","69dcba671551e6a2a643790d83fe076d5956797a","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"936","df4a0144d540f113c361f4b31c96c14b97bc154b","genus","Fungi","Ascomycota","Sordariomycetes","Ophiostomatales","Ophiostomataceae","Sporothrix",NA,"Sporothrix"
"937","673b84dcf214797eec96ff9fc6634ac9de129ffc","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas incerta","Chlamydomonas incerta"
"938","20c004e7aee0a1e2f47647ccdaab28b27d22387f","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora","Phytophthora frigida","Phytophthora frigida"
"939","8fd0c9820b67fe9b7f03c2cac10c5f0200125e49","family",NA,NA,"Dinophyceae","Peridiniales","Ostreopsidaceae",NA,NA,"Ostreopsidaceae"
"940","e2304cd71fed656a372611f12a1eff3052764fab","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"941","1aaba2b8b6b0c9e3e2faa0526236ddc4439cbf4d","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"942","c67f50ed5dc80e9cc2ad92a3490ef855d269a1e8","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"943","db2befcf9968f8c06724a4188c2c8db8c52dcb67","species","Metazoa","Arthropoda","Insecta","Plecoptera","Nemouridae","Zapada","Zapada oregonensis","Zapada oregonensis"
"944","4e99fb79cdea4a4673d1a2a363cff4dd05d2861a","order","Metazoa","Arthropoda","Arachnida","Araneae",NA,NA,NA,"Araneae"
"945","10673d959f72984dc260582b62e473523f0b9815","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"946","d9c5aaec3b472c54a75d1c9730aac5a85f6afaf4","species",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Nitzschia","Nitzschia palea","Nitzschia palea"
"947","e35a4d2299e45eb4540d195526adbc4497451329","order","Metazoa","Nematoda","Chromadorea","Rhabditida",NA,NA,NA,"Rhabditida"
"948","243379d6d69d9e52e2e1e1ffad4dbf8c7b9ad5bc","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"949","637e7d7d2dbd1a6b3d55b6282de802554e826965","genus","Metazoa","Arthropoda","Insecta","Ephemeroptera","Baetidae","Baetis",NA,"Baetis"
"950","b76a13526834802eb363b6780a4154bc3a405010","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"951","f43fc84b8b806bd107db84c3d622645325e02b06","family","Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae",NA,NA,"Aphelenchoididae"
"952","1aca3f8cfa23ab651a503ef7009d27a06d63059c","class","Metazoa","Arthropoda","Diplopoda",NA,NA,NA,NA,"Diplopoda"
"953","2557061a4c37c411478dddb7d05f251f9a7cdef4","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"954","e5f896794476ccac3aa772bb409695b4ca374955","genus",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora",NA,"Phytophthora"
"955","cba02acd8953903cb7be67d396e0213cf06c7f17","species",NA,"Bacillariophyta","Bacillariophyceae","Eunotiales","Eunotiaceae","Eunotia","Eunotia sp.","Eunotia sp."
"956","ff3e2171efe49515a0febc653c7ad81a671f65a3","species","Fungi","Basidiomycota","Exobasidiomycetes","Microstromatales",NA,NA,"uncultured Jaminaea","uncultured Jaminaea"
"957","4f6de489d3b26b3ff6fd772b0625a30ab93ffe3c","family","Metazoa","Annelida","Clitellata","Crassiclitellata","Lumbricidae",NA,NA,"Lumbricidae"
"958","b39eff60851e9b7d374ff366e917df38e513483c","species",NA,"Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Cupriavidus metallidurans","Cupriavidus metallidurans"
"959","6cca4ebd4848f407c4fa767a61556b99716e226d","species",NA,"Rhodophyta","Florideophyceae","Batrachospermales","Batrachospermaceae","Batrachospermum","Batrachospermum gelatinosum","Batrachospermum gelatinosum"
"960","395d2f370c67de4a1b546301d72ee0acd8051378","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Pinnulariaceae","Pinnularia",NA,"Pinnularia"
"961","08ccd945b70df1bae5c25be2cbc239aa64c7b1c3","species",NA,NA,"Raphidophyceae","Chattonellales","Vacuolariaceae","Gonyostomum","Gonyostomum semen","Gonyostomum semen"
"962","06d2ff7947947008b22aa94d0f42caa60ea0fee0","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"963","e4320e79737d360e7026be766989c760f34afcba","species",NA,"Discosea",NA,"Himatismenida",NA,"Parvamoeba","Parvamoeba rugata","Parvamoeba rugata"
"964","4945c877d26720630b379b8bd385da6055164355","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"965","84219d3f82055cd00317fb1da5af5a6bdd0fb00c","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"966","dbd2958cd44af5c9dbbfe9f59974f17a24d7fb76","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"967","f06db377fea90ed163aba3cf59e32c989350e18b","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"968","e36baacbb287c110cb026dc1bddd08bd27cd56dd","species",NA,NA,"Cryptophyceae","Pyrenomonadales","Geminigeraceae","Guillardia","Guillardia theta","Guillardia theta"
"969","a33cd32a1f84c7d6a257ae5d724f1d83da7cdc36","genus",NA,"Discosea","Flabellinia","Dactylopodida","Paramoebidae","Korotnevella",NA,"Korotnevella"
"970","621137573a17bc4e13e174b28382bcac1be4ff46","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"971","25957c51a46be65fa47cbe83f661b73afe4b301a","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"972","8cf582ff841503596cab952835562619d774140c","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"973","349068bf4316ebdd90fbcebf9b043d5ee6036813","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Phytophthora","Phytophthora frigida","Phytophthora frigida"
"974","23233630bacfceb5ebc217aad080fb4c714f1aa7","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"975","58ba2e634d366575a8db3fba7a0f43e7b5f5e502","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"976","4772f790c8defa53c39cceff547c5624436747c4","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas sp. UWO 241","Chlamydomonas sp. UWO 241"
"977","2657e0dead4594d35bf7aafa55720f4e31fe35ee","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"978","1d010f5b6ba2ce43276ce8f4fa2cfeaf6a9014f3","family",NA,"Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae",NA,NA,"Bacillariaceae"
"979","0f97492fc8c186fdc842148f01bc725bfa8768af","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"980","878989702a9ba36419753979c639009e98825045","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"981","c1ee95128a145754f254d4352e91bdd522a09751","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"982","e9b33fc6f6007f9de65d0bc796fa51a9047557c1","phylum",NA,"Discosea",NA,NA,NA,NA,NA,"Discosea"
"983","1c074aa275dff1bab15a4c99a4dc8ea71b6d2f8a","kingdom","Fungi",NA,NA,NA,NA,NA,NA,"Fungi"
"984","7a836fc7addd4538e4f99b501965aaad6dd3a200","species",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Ovalopodium","Ovalopodium rosalinum","Ovalopodium rosalinum"
"985","88fddbbcd2a8ef962dcd7ca9a7af8c0d0f6a9876","order",NA,"Proteobacteria","Alphaproteobacteria","Hyphomicrobiales",NA,NA,NA,"Hyphomicrobiales"
"986","7350efd0a858bdb3296bb4977b49f7d4549ccbb8","species","Metazoa","Arthropoda",NA,NA,NA,NA,"Arthropoda environmental sample","Arthropoda environmental sample"
"987","b04217db44e0c5d8d3db678b30c44f78ef676d57","species","Fungi","Ascomycota","Leotiomycetes","Helotiales","Discinellaceae","Articulospora","Articulospora tetracladia","Articulospora tetracladia"
"988","d66e79c8c55e76452475bf675290962cbb07413d","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"989","dba46cc546e4ba64fc6dbb272021db35396938ea","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"990","23d7ccde9e35554835342614c00ee1b41427f750","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"991","bb7e045294b36f4256aa1f5b437357fd5d4c9665","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"992","1e98a62a1cb96d43fff7bd78321728c325d27028","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"993","6e0e6eba6d3c862b5c9c92197f89abab05d2e882","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda"
"994","da4d76ca597950c30c688e807db366a6d54117b1","genus","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Nais",NA,"Nais"
"995","7ea8acb02f20610c59e9b2d1ccb97090e7bffa50","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"996","697a62d3b3dbeb7f4fb07b390d4a2451e8462032","class","Fungi","Basidiomycota","Agaricomycetes",NA,NA,NA,NA,"Agaricomycetes"
"997","bd41e6b1fbbdee6a5c2180270eca0ca0227145ad","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"998","7a4a66bda281c44b7712690945bc1288b7224ec7","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"999","a7f3d37b7ab3cf4881c679b273508c4939260956","genus","Metazoa","Arthropoda","Insecta","Trichoptera","Limnephilidae","Psychoglypha",NA,"Psychoglypha"
"1000","b1c56b9037b9c4b4dfffe6948115fa3dd1423ff4","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Vannella","Vannella sp.","Vannella sp."
"1001","29ee0f4015a686c9e33cb90c6a8860efd7e755b7","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"1002","b8b5f2146f50d292e5f69723b71657a854fb45e7","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"1003","cc253f95e6256f1f8c3cbafbcf2d2c5de95e41d4","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1004","aa42941610775d3fbac79fdebfb7a9eb613b0c31","species",NA,NA,"Cryptophyceae","Cryptomonadales","Cryptomonadaceae","Cryptomonas","Cryptomonas curvata","Cryptomonas curvata"
"1005","c7af4e81b328575608981584003bab257e4195dd","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"1006","6262bec59929e68bc850a36c68ff0a46acc488fa","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"1007","33e219791f49f84bc7db7ec2dcae107efd978d6b","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"1008","a2134c4b64a3ed9b67ee2a3c3f47d56a6b84155b","genus",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","Eimeria",NA,"Eimeria"
"1009","6303f7dc2123f4abaf6203a7e9e865a52a0cd61b","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium",NA,"Pythium"
"1010","f87750fe64ac0d691e275a29af5d5eac335df6e2","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"1011","8e9dd52b8ec08f11aeedd5d04443e0dfc17cde5f","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"1012","2d3e7fa2b5ac64a600be429825bc4b5f7e38ad14","kingdom","Fungi",NA,NA,NA,NA,NA,NA,"Fungi"
"1013","cd1ca3496f4d45ab4746033124c966c68cb40ee7","family",NA,"Euglenozoa","Euglenida","Euglenales","Euglenaceae",NA,NA,"Euglenaceae"
"1014","cc47a07e456714b43b0194be1a5adeb5b3ca6958","species",NA,NA,NA,NA,NA,NA,"uncultured organism","uncultured organism"
"1015","02f63738e2cebcc5cdd31f354c17b03614761f7c","species","Metazoa","Rotifera","Eurotatoria","Ploima","Brachionidae","Plationus","Plationus patulus","Plationus patulus"
"1016","969151184fa5eaee29ef7457e2c309eb625b761d","genus",NA,"Imbricatea",NA,"Euglyphida","Cyphoderiidae","Cyphoderia",NA,"Cyphoderia"
"1017","b073610306b16df91c3d966015986d053f7e0759","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1018","d3edea64e95aeb806869ca8dd0f704893997d3cf","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"1019","1ae76df0ac99b4664ecc10cc6d296b9c603ce088","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1020","e24de8d367617e7930806821fb0382cf9939a8cc","class","Metazoa","Arthropoda","Insecta",NA,NA,NA,NA,"Insecta"
"1021","435741ba611a1520f0e7450580519c867f24cdfc","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"1022","43a1d4f7596873586bbe76bf7fddf0a74089abba","species","Metazoa","Arthropoda","Arachnida","Araneae","Theridiidae","Argyrodes","Argyrodes argyrodes","Argyrodes argyrodes"
"1023","24c5b5c855d55e510699ab657052cceed53af20e","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"1024","a15125f0307ecf6e4a3421f266eb52ff1ca4ba96","species",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Pythium","Pythium aphanidermatum","Pythium aphanidermatum"
"1025","cc1a175e2e1e87b67862e601f9ee36d9d91523ca","genus","Fungi","Ascomycota","Taphrinomycetes","Taphrinales","Taphrinaceae","Taphrina",NA,"Taphrina"
"1026","702b0bafdd9360d93e13544f84a6548f5db9b6e9","species","Metazoa","Arthropoda",NA,NA,NA,NA,"Arthropoda environmental sample","Arthropoda environmental sample"
"1027","a6cfbfa88f95ba5815fa535f33b24f39c0faf6c9","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1028","ac09b00625eeac8365a57ba5e39c71caa8af2608","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"1029","178af8b6a32378b99a8844ca40a95641b199f79a","family",NA,"Oomycota",NA,"Pythiales","Pythiaceae",NA,NA,"Pythiaceae"
"1030","6a2465d085ee5d53298396b1b12939335f1a3ee2","species",NA,"Discosea","Flabellinia",NA,"Vannellidae","Vannella","Vannella sp.","Vannella sp."
"1031","43a8d00cf2fda90a1665e9d991fdd76a5dcdc0c3","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1032","74d26117b54ca85fd0ba152f4e1e12fce8529d00","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1033","0a8ccdddf0958323b00b7d4d93706fda89c5f43e","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"1034","2ebe26d173bb11be9abc7bbde713892c986a51bf","species","Metazoa","Arthropoda",NA,NA,NA,NA,"Arthropoda environmental sample","Arthropoda environmental sample"
"1035","9624d27a1919084b40458c7ab9e9fcfd66e7cf85","genus","Metazoa","Arthropoda","Insecta","Hymenoptera","Crabronidae","Tachysphex",NA,"Tachysphex"
"1036","f9271f4e46f8ec4efb064553cb81edf8785dae65","order","Metazoa","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,"Lepidoptera"
"1037","f5fa30a399835f78e43e9726b5d1f173cc70fd63","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"1038","7328d594dcff286f2d3d1f83d0cd75f1a10b7af0","order",NA,NA,"Dinophyceae","Suessiales",NA,NA,NA,"Suessiales"
"1039","1c8884122843b65f1abff91946c97ca63c662527","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Fistulifera",NA,"Fistulifera"
"1040","a035faf509e900ac5f34ee6e85a87b41d8c1ea66","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"1041","84195c8489211ee687b897b10280d9daf6d32b58","family","Metazoa","Nematoda","Chromadorea","Rhabditida","Aphelenchoididae",NA,NA,"Aphelenchoididae"
"1042","904af9421c90ccf8192b20738e00892772e51797","genus","Metazoa","Annelida","Clitellata","Haplotaxida","Naididae","Nais",NA,"Nais"
"1043","247394c29a1c3b014ed30a65e0d5a71e33f1d54b","phylum","Metazoa","Arthropoda",NA,NA,NA,NA,NA,"Arthropoda"
"1044","90ca4dc60bb69d2c2e178885d1c435a9ecea7862","order","Metazoa","Arthropoda","Insecta","Lepidoptera",NA,NA,NA,"Lepidoptera"
"1045","2c657523bb466e35ff27c9762112529f71f535c4","species","Metazoa","Porifera","Demospongiae","Bubarida","Dictyonellidae","Scopalina","Scopalina ruetzleri","Scopalina ruetzleri"
"1046","4dd4bf9ddc03e47ceee7ef9d03c4fdcf09829682","species","Fungi",NA,NA,NA,NA,NA,"uncultured fungus","uncultured fungus"
"1047","c885378ed5988c9feda91fad4ba75c25b651f7ca","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1048","1ef7e8ea9a66a7d954c49f96827092de0495d681","genus","Metazoa","Arthropoda","Arachnida","Trombidiformes","Arrenuridae","Arrenurus",NA,"Arrenurus"
"1049","01ac4afe70bf684bd208e445a071869a24ee98e7","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"1050","e44f67cf298ac2204aab980ab39617ffc0663120","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"1051","b01a39a991841329f7a219eac6e0d467eb810756","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"1052","c560ada558afd86275e462e22bf60c07a40c6935","genus","Metazoa","Rotifera","Eurotatoria","Ploima","Lecanidae","Lecane",NA,"Lecane"
"1053","d6a452cf92b6b240e95c6fae7829ea7dbd9c92ac","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"1054","ba8a3ec9ea08341e8327abffc2ecd5b9383e14c7","genus","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria",NA,"Beauveria"
"1055","c3dec7cf0e44a7f07d4f1ed8866e6ba897667a27","family",NA,"Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae",NA,NA,"Eimeriidae"
"1056","afbf216b3f92ffe032bf28d861b769b3e76dd21d","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"1057","5f6c2d50249548ed6dcf2829adef5c4185e2ccb8","genus","Fungi","Ascomycota","Eurotiomycetes","Onygenales","Arthrodermataceae","Trichophyton",NA,"Trichophyton"
"1058","8354774946b29102b03bd30f26eb0bc9265f7549","genus",NA,"Discosea",NA,"Himatismenida","Cochliopodiidae","Cochliopodium",NA,"Cochliopodium"
"1059","3822a12d73aa9bc05faf113357f2ad94cc190006","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"1060","1d48155a177eb529aba376b8049ba59d105b21fd","class",NA,"Proteobacteria","Betaproteobacteria",NA,NA,NA,NA,"Betaproteobacteria"
"1061","327ed8a14844c1709375c89aeb0fd0d006c7a253","species","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Chlamydomonas","Chlamydomonas sp. UWO 241","Chlamydomonas sp. UWO 241"
"1062","d26aca88a05e8e1d2cdae27dd5efabb5a21ea5fd","species",NA,"Oomycota",NA,"Peronosporales","Peronosporaceae","Nothophytophthora","Nothophytophthora caduca","Nothophytophthora caduca"
"1063","4343d831bef1463ca6f879ca24f93b0b10cfad39","order",NA,"Bacillariophyta","Bacillariophyceae","Naviculales",NA,NA,NA,"Naviculales"
"1064","9467169a286de667424ad79e4f808d6a4ca0f514","order","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Hypocreales"
"1065","02cafde895240998edb48bdb92e33a9fd6fabf53","family",NA,"Oomycota",NA,"Saprolegniales","Saprolegniaceae",NA,NA,"Saprolegniaceae"
"1066","80a7efc0e587cf0c29cc34542f7229190a74f72f","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"1067","5a13e807968856d3726e8fc86779718a9cf8969b","genus","Fungi","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodotorula",NA,"Rhodotorula"
"1068","3d87c7ff5af12fd3625b5480b69a661e08b3caef","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"1069","581f76024e9dd5b91b74520a888b582566b210d0","genus",NA,"Bacillariophyta","Bacillariophyceae","Naviculales","Sellaphoraceae","Sellaphora",NA,"Sellaphora"
"1070","eece1b14dbf0c3f1e782d0276017dad58c8fc105","family","Metazoa","Mollusca","Bivalvia","Venerida","Sphaeriidae",NA,NA,"Sphaeriidae"
"1071","888586fc021c1f595b8afeaa8061caa08966b0d5","order","Viridiplantae","Chlorophyta","Chlorophyceae","Chlamydomonadales",NA,NA,NA,"Chlamydomonadales"
"1072","52a0301f383cf38026b221e33896bf916ee81ca0","class","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Sordariomycetes"
"1073","c101846e93df7a829ca0e22252baf1a00d3d3777","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"1074","2b75fa879a7280ec8c80c103974e9aefacb5fb67","phylum","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Ascomycota"
"1075","26ae7c4aed0b01f88f042da2531a7232c4a6affb","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
"1076","71a1be4645d7e79503100c3a1862fa4e402bfcd5","genus",NA,"Oomycota",NA,"Pythiales","Pythiaceae","Globisporangium",NA,"Globisporangium"
"1077","682910272fb193f166a5e6cfec3f31e0efc86d2d","class",NA,NA,"Dinophyceae",NA,NA,NA,NA,"Dinophyceae"
"1078","ceb1ce35fd98c58f879f09102d903e4cb6969ff0","genus","Fungi","Ascomycota","Leotiomycetes",NA,NA,"Leohumicola",NA,"Leohumicola"
"1079","f7a49d28bbb176018c46f6e544c580e63780b03c","phylum",NA,"Oomycota",NA,NA,NA,NA,NA,"Oomycota"
"1080","abc47ed5d332227d7a6046fd940b7fe649054b69","class","Metazoa","Rotifera","Eurotatoria",NA,NA,NA,NA,"Eurotatoria"
"1081","7f1a1b2359c50d55c64263b9bf6315056c52b672","kingdom","Metazoa",NA,NA,NA,NA,NA,NA,"Metazoa"
"1082","87253b91bae9dc9539fefc56f97215cc998a85d6","class","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Leotiomycetes"
